"","councils","years"
"4209","A624",1994
"4210","A624",1994
"4211","A624",1994
"4212","A624",1994
"4213","A624",1994
"4214","A624",1994
"4215","A624",1994
"4216","A624",1994
"4217","A624",1994
"4218","A624",1994
"4219","A624",1994
"4220","A624",1994
"4221","A624",1994
"4222","A624",1994
"4223","A624",1994
"4224","A624",1994
"4225","A624",1994
"4226","A624",1994
"4227","A624",1994
"4228","A624",1994
"4229","A624",1994
"4230","A624",1994
"4231","A624",1994
"4232","A624",1994
"4233","A624",1994
"4234","A624",1994
"4235","A624",1994
"4236","A624",1994
"4237","A624",1994
"4238","A624",1994
"4239","A624",1994
"4240","A624",1994
"4241","A624",1994
"4242","A624",1994
"4243","A624",1994
"4244","A624",1994
"4245","A624",1994
"4246","A624",1994
"4247","A624",1994
"4248","A624",1994
"4249","A624",1994
"4250","A624",1994
"4251","A624",1994
"4252","A624",1994
"4253","A624",1994
"4254","A624",1994
"4255","A624",1994
"4256","A624",1994
"4257","A624",1994
"4258","A624",1994
"4259","A624",1994
"4260","A624",1994
"4261","A624",1994
"4262","A624",1994
"4263","A624",1994
"4264","A624",1994
"4265","A624",1994
"4266","A624",1994
"4267","A624",1994
"4268","A624",1994
"4269","A624",1994
"4270","A624",1994
"4271","A624",1994
"4272","A624",1994
"4273","A624",1994
"4274","A624",1994
"4275","A624",1994
"4276","A624",1994
"4277","A624",1994
"4278","A624",1994
"4279","A624",1994
"4280","A624",1994
"4281","A624",1994
"4282","A624",1994
"4283","A624",1994
"4284","A624",1994
"4285","A624",1994
"4286","A624",1994
"4287","A624",1994
"4288","A624",1994
"4289","A624",1994
"4290","A624",1994
"4291","A624",1994
"4292","A624",1994
"4293","A624",1994
"4294","A624",1994
"4295","A624",1994
"4296","A624",1994
"4297","A624",1994
"4298","A624",1994
"4299","A624",1994
"4300","A624",1994
"4301","A624",1994
"4302","A624",1994
"4303","A624",1994
"4304","A624",1994
"4305","A624",1994
"4306","A624",1994
"4307","A624",1994
"4308","A624",1994
"4309","A624",1994
"4310","A624",1994
"4311","A624",1994
"4312","A624",1994
"4313","A624",1994
"4314","A624",1994
"4315","A624",1994
"4316","A624",1994
"4317","A624",1994
"4318","A624",1994
"4319","A624",1994
"4320","A624",1994
"4321","A624",1994
"4322","A624",1994
"4323","A624",1994
"4324","A624",1994
"4325","A624",1994
"4326","A624",1994
"4327","A624",1994
"4328","A624",1994
"4329","A624",1994
"4330","A624",1994
"4331","A624",1994
"4332","A624",1994
"4333","A624",1994
"4334","A624",1994
"4335","A624",1994
"4336","A624",1994
"4337","A624",1994
"4338","A624",1994
"4339","A624",1994
"4340","A624",1994
"4341","A624",1994
"4342","A624",1994
"4343","A624",1994
"4344","A624",1994
"4345","A624",1994
"4346","A624",1994
"4347","A624",1994
"4348","A624",1994
"4349","A624",1994
"4350","A624",1994
"4351","A624",1994
"4352","A624",1994
"4353","A624",1994
"4354","A624",1994
"4355","A624",1994
"4356","A624",1994
"4357","A624",1994
"4358","A624",1994
"4359","A624",1994
"4360","A624",1994
"4361","A624",1994
"4362","A624",1994
"4363","A624",1994
"4364","A624",1994
"4365","A624",1994
"4366","A624",1994
"4367","A624",1994
"4368","A624",1994
"4369","A624",1994
"4370","A624",1994
"4371","A624",1994
"4372","A624",1994
"4373","A624",1994
"4374","A624",1994
"4375","A624",1994
"4376","A624",1994
"4377","A624",1994
"4378","A624",1994
"4379","A624",1994
"4380","A624",1994
"4381","A624",1994
"4382","A624",1994
"4383","A624",1994
"4384","A624",1994
"4385","A624",1994
"4386","A624",1994
"4387","A624",1994
"4388","A624",1994
"4389","A624",1994
"4390","A624",1994
"4391","A624",1994
"4392","A624",1994
"4393","A624",1994
"4394","A634",1994
"4395","A634",1994
"4396","A634",1994
"4397","A634",1994
"4398","A634",1994
"4399","A634",1994
"4400","A634",1994
"4401","A634",1994
"4402","A642",1994
"4403","A642",1994
"4404","A642",1994
"4405","A642",1994
"4406","A642",1994
"4407","A642",1994
"4408","A642",1994
"4409","A642",1994
"4410","A642",1994
"4411","A642",1994
"4412","A642",1994
"4413","A642",1994
"4414","A642",1994
"4415","A642",1994
"4416","A642",1994
"4417","A642",1994
"4418","A642",1994
"4419","A642",1994
"4420","A642",1994
"4421","A642",1994
"4422","A642",1994
"4423","A642",1994
"4424","A642",1994
"4425","A642",1994
"4426","A642",1994
"4427","A642",1994
"4428","A642",1994
"4429","A642",1994
"4430","A642",1994
"4431","A642",1994
"4432","A642",1994
"4433","A642",1994
"4434","A642",1994
"4435","A642",1994
"4436","A642",1994
"4437","A642",1994
"4438","A642",1994
"4439","A642",1994
"4440","A642",1994
"4441","A642",1994
"4442","A642",1994
"4443","A642",1994
"4444","A642",1994
"4445","A642",1994
"4446","A642",1994
"4447","A642",1994
"4448","A642",1994
"4449","A642",1994
"4450","A642",1994
"4451","A642",1994
"4452","A642",1994
"4453","A642",1994
"4454","A642",1994
"4455","A642",1994
"4456","A642",1994
"4457","A642",1994
"4458","A642",1994
"4459","A642",1994
"4460","A642",1994
"4461","A642",1994
"4462","A642",1994
"4463","A642",1994
"4464","A642",1994
"4465","A642",1994
"4466","A642",1994
"4467","A642",1994
"4468","A642",1994
"4469","A642",1994
"4470","A642",1994
"4471","A642",1994
"4472","A642",1994
"4473","A642",1994
"4474","A642",1994
"4475","A642",1994
"4476","A642",1994
"4477","A642",1994
"4478","A642",1994
"4479","A642",1994
"4480","A642",1994
"4481","A642",1994
"4482","A642",1994
"4483","A642",1994
"4484","A642",1994
"4485","A642",1994
"4486","A642",1994
"4487","A642",1994
"4488","A642",1994
"4489","A642",1994
"4490","A642",1994
"4491","A642",1994
"4492","A642",1994
"4493","A642",1994
"4494","A642",1994
"4495","A642",1994
"4496","A642",1994
"4497","A642",1994
"4498","A642",1994
"4499","A642",1994
"4500","A642",1994
"4501","A642",1994
"4502","A642",1994
"4503","A642",1994
"4504","A642",1994
"4505","A642",1994
"4506","A642",1994
"4507","A642",1994
"4508","A642",1994
"4509","A642",1994
"4510","A642",1994
"4511","A642",1994
"4512","A642",1994
"4513","A642",1994
"4514","A642",1994
"4515","A642",1994
"4516","A642",1994
"4517","A642",1994
"4518","A642",1994
"4519","A642",1994
"4520","A642",1994
"4521","A642",1994
"4522","A642",1994
"4523","A642",1994
"4524","A642",1994
"4525","A642",1994
"4526","A642",1994
"4527","A642",1994
"4528","A642",1994
"4529","A642",1994
"4530","A642",1994
"4531","A642",1994
"4532","A642",1994
"4533","A642",1994
"4534","A642",1994
"4535","A642",1994
"4536","A642",1994
"4537","A642",1994
"4538","A642",1994
"4539","A642",1994
"4540","A642",1994
"4541","A642",1994
"4542","A642",1994
"4543","A642",1994
"4544","A642",1994
"4545","A642",1994
"4546","A642",1994
"4547","A642",1994
"4548","A642",1994
"4549","A642",1994
"4550","A642",1994
"4551","A642",1994
"4552","A642",1994
"4553","A642",1994
"4554","A642",1994
"4555","A642",1994
"4556","A642",1994
"4557","A642",1994
"4558","A642",1994
"4559","A650",1994
"4560","A650",1994
"4561","A658",1994
"4562","A658",1994
"4563","A658",1994
"4564","A658",1994
"4565","A658",1994
"4566","A658",1994
"4567","A658",1994
"4568","A658",1994
"4569","A658",1994
"4570","A658",1994
"4571","A658",1994
"4572","A658",1994
"4573","A658",1994
"4574","A658",1994
"4575","A658",1994
"4576","A658",1994
"4577","A666",1994
"4578","A666",1994
"4579","A666",1994
"4580","A666",1994
"4581","A666",1994
"4582","A666",1994
"4583","A666",1994
"4584","A682",1994
"4585","A682",1994
"4586","A682",1994
"4587","A682",1994
"4588","A716",1994
"4589","A716",1994
"4590","A716",1994
"4591","A716",1994
"4592","A716",1994
"4593","A733",1994
"4594","A733",1994
"4595","A892",1994
"4596","A892",1994
"4597","A892",1994
"4598","A892",1994
"4599","A892",1994
"4600","A892",1994
"4601","A892",1994
"4602","A892",1994
"4603","A892",1994
"4604","A892",1994
"4605","A892",1994
"4606","A892",1994
"4607","A892",1994
"4608","A892",1994
"4609","A892",1994
"4610","A892",1994
"4611","A892",1994
"4612","A892",1994
"4613","A892",1994
"4614","A892",1994
"4615","A892",1994
"4616","A892",1994
"4617","A892",1994
"4618","A892",1994
"4619","A892",1994
"4620","A892",1994
"4621","A892",1994
"4622","A892",1994
"4623","A892",1994
"4624","A892",1994
"4625","A892",1994
"4626","A892",1994
"4627","A892",1994
"4628","A892",1994
"4629","A892",1994
"4630","A892",1994
"4631","A892",1994
"4632","A892",1994
"4633","A892",1994
"4634","A892",1994
"4635","A892",1994
"4636","A892",1994
"4637","A892",1994
"4638","A892",1994
"4639","A892",1994
"4640","A892",1994
"4641","A892",1994
"4642","A892",1994
"4643","A892",1994
"4644","A892",1994
"4645","A892",1994
"4646","A892",1994
"4647","A892",1994
"4648","A892",1994
"4649","A892",1994
"4650","A892",1994
"4651","A892",1994
"4652","A892",1994
"4653","A892",1994
"4654","A892",1994
"4655","A892",1994
"4656","A892",1994
"4657","A892",1994
"4658","A892",1994
"4659","A892",1994
"4660","A892",1994
"4661","A892",1994
"4662","A892",1994
"4663","A892",1994
"4664","A546",1995
"4665","A546",1995
"4666","A546",1995
"4667","A546",1995
"4668","A546",1995
"4669","A546",1995
"4670","A546",1995
"4671","A546",1995
"4672","A546",1995
"4673","A546",1995
"4674","A546",1995
"4675","A546",1995
"4676","A546",1995
"4677","A546",1995
"4678","A546",1995
"4679","A546",1995
"4680","A546",1995
"4681","A546",1995
"4682","A546",1995
"4683","A546",1995
"4684","A546",1995
"4685","A546",1995
"4686","A546",1995
"4687","A546",1995
"4688","A546",1995
"4689","A546",1995
"4690","A546",1995
"4691","A546",1995
"4692","A546",1995
"4693","A546",1995
"4694","A546",1995
"4695","A546",1995
"4696","A546",1995
"4697","A546",1995
"4698","A546",1995
"4699","A546",1995
"4700","A546",1995
"4701","A546",1995
"4702","A546",1995
"4703","A546",1995
"4704","A546",1995
"4705","A546",1995
"4706","A546",1995
"4707","A546",1995
"4708","A546",1995
"4709","A546",1995
"4710","A546",1995
"4711","A546",1995
"4712","A546",1995
"4713","A546",1995
"4714","A546",1995
"4715","A546",1995
"4716","A546",1995
"4717","A546",1995
"4718","A546",1995
"4719","A546",1995
"4720","A546",1995
"4721","A554",1995
"4722","A554",1995
"4723","A554",1995
"4724","A554",1995
"4725","A554",1995
"4726","A554",1995
"4727","A588",1995
"4728","A588",1995
"4729","A588",1995
"4730","A588",1995
"4731","A588",1995
"4732","A588",1995
"4733","A588",1995
"4734","A588",1995
"4735","A588",1995
"4736","A588",1995
"4737","A588",1995
"4738","A588",1995
"4739","A588",1995
"4740","A588",1995
"4741","A588",1995
"4742","A588",1995
"4743","A588",1995
"4744","A588",1995
"4745","A588",1995
"4746","A588",1995
"4747","A588",1995
"4748","A588",1995
"4749","A588",1995
"4750","A588",1995
"4751","A588",1995
"4752","A588",1995
"4753","A588",1995
"4754","A588",1995
"4755","A588",1995
"4756","A588",1995
"4757","A588",1995
"4758","A588",1995
"4759","A588",1995
"4760","A588",1995
"4761","A588",1995
"4762","A588",1995
"4763","A588",1995
"4764","A588",1995
"4765","A588",1995
"4766","A588",1995
"4767","A588",1995
"4768","A588",1995
"4769","A588",1995
"4770","A588",1995
"4771","A588",1995
"4772","A588",1995
"4773","A588",1995
"4774","A588",1995
"4775","A588",1995
"4776","A588",1995
"4777","A588",1995
"4778","A588",1995
"4779","A588",1995
"4780","A588",1995
"4781","A588",1995
"4782","A588",1995
"4783","A588",1995
"4784","A588",1995
"4785","A588",1995
"4786","A588",1995
"4787","A588",1995
"4788","A588",1995
"4789","A588",1995
"4790","A588",1995
"4791","A588",1995
"4792","A588",1995
"4793","A588",1995
"4794","A588",1995
"4795","A588",1995
"4796","A588",1995
"4797","A588",1995
"4798","A588",1995
"4799","A588",1995
"4800","A588",1995
"4801","A588",1995
"4802","A588",1995
"4803","A588",1995
"4804","A588",1995
"4805","A588",1995
"4806","A588",1995
"4807","A588",1995
"4808","A588",1995
"4809","A588",1995
"4810","A588",1995
"4811","A588",1995
"4812","A588",1995
"4813","A588",1995
"4814","A588",1995
"4815","A588",1995
"4816","A588",1995
"4817","A588",1995
"4818","A624",1995
"4819","A624",1995
"4820","A624",1995
"4821","A624",1995
"4822","A624",1995
"4823","A624",1995
"4824","A624",1995
"4825","A624",1995
"4826","A624",1995
"4827","A624",1995
"4828","A624",1995
"4829","A624",1995
"4830","A624",1995
"4831","A624",1995
"4832","A624",1995
"4833","A624",1995
"4834","A624",1995
"4835","A624",1995
"4836","A624",1995
"4837","A624",1995
"4838","A624",1995
"4839","A624",1995
"4840","A624",1995
"4841","A624",1995
"4842","A624",1995
"4843","A624",1995
"4844","A624",1995
"4845","A624",1995
"4846","A624",1995
"4847","A624",1995
"4848","A624",1995
"4849","A624",1995
"4850","A624",1995
"4851","A624",1995
"4852","A624",1995
"4853","A624",1995
"4854","A624",1995
"4855","A624",1995
"4856","A624",1995
"4857","A624",1995
"4858","A624",1995
"4859","A624",1995
"4860","A624",1995
"4861","A624",1995
"4862","A624",1995
"4863","A624",1995
"4864","A624",1995
"4865","A624",1995
"4866","A624",1995
"4867","A624",1995
"4868","A624",1995
"4869","A624",1995
"4870","A624",1995
"4871","A624",1995
"4872","A624",1995
"4873","A624",1995
"4874","A624",1995
"4875","A624",1995
"4876","A624",1995
"4877","A624",1995
"4878","A624",1995
"4879","A624",1995
"4880","A624",1995
"4881","A624",1995
"4882","A624",1995
"4883","A624",1995
"4884","A624",1995
"4885","A624",1995
"4886","A624",1995
"4887","A624",1995
"4888","A624",1995
"4889","A624",1995
"4890","A624",1995
"4891","A624",1995
"4892","A624",1995
"4893","A624",1995
"4894","A624",1995
"4895","A624",1995
"4896","A624",1995
"4897","A624",1995
"4898","A624",1995
"4899","A624",1995
"4900","A624",1995
"4901","A624",1995
"4902","A624",1995
"4903","A624",1995
"4904","A624",1995
"4905","A624",1995
"4906","A624",1995
"4907","A624",1995
"4908","A624",1995
"4909","A624",1995
"4910","A624",1995
"4911","A624",1995
"4912","A624",1995
"4913","A624",1995
"4914","A624",1995
"4915","A624",1995
"4916","A624",1995
"4917","A624",1995
"4918","A624",1995
"4919","A624",1995
"4920","A624",1995
"4921","A624",1995
"4922","A624",1995
"4923","A624",1995
"4924","A624",1995
"4925","A624",1995
"4926","A624",1995
"4927","A624",1995
"4928","A624",1995
"4929","A624",1995
"4930","A624",1995
"4931","A624",1995
"4932","A624",1995
"4933","A624",1995
"4934","A624",1995
"4935","A624",1995
"4936","A624",1995
"4937","A624",1995
"4938","A624",1995
"4939","A624",1995
"4940","A624",1995
"4941","A624",1995
"4942","A624",1995
"4943","A624",1995
"4944","A624",1995
"4945","A624",1995
"4946","A624",1995
"4947","A624",1995
"4948","A624",1995
"4949","A624",1995
"4950","A624",1995
"4951","A624",1995
"4952","A624",1995
"4953","A624",1995
"4954","A624",1995
"4955","A624",1995
"4956","A624",1995
"4957","A624",1995
"4958","A624",1995
"4959","A624",1995
"4960","A624",1995
"4961","A624",1995
"4962","A624",1995
"4963","A624",1995
"4964","A624",1995
"4965","A624",1995
"4966","A624",1995
"4967","A624",1995
"4968","A634",1995
"4969","A634",1995
"4970","A634",1995
"4971","A634",1995
"4972","A634",1995
"4973","A634",1995
"4974","A634",1995
"4975","A634",1995
"4976","A634",1995
"4977","A634",1995
"4978","A634",1995
"4979","A634",1995
"4980","A634",1995
"4981","A634",1995
"4982","A634",1995
"4983","A634",1995
"4984","A634",1995
"4985","A634",1995
"4986","A634",1995
"4987","A634",1995
"4988","A634",1995
"4989","A634",1995
"4990","A634",1995
"4991","A634",1995
"4992","A634",1995
"4993","A634",1995
"4994","A642",1995
"4995","A642",1995
"4996","A642",1995
"4997","A642",1995
"4998","A642",1995
"4999","A642",1995
"5000","A642",1995
"5001","A642",1995
"5002","A642",1995
"5003","A642",1995
"5004","A642",1995
"5005","A642",1995
"5006","A642",1995
"5007","A642",1995
"5008","A642",1995
"5009","A642",1995
"5010","A642",1995
"5011","A642",1995
"5012","A642",1995
"5013","A642",1995
"5014","A642",1995
"5015","A642",1995
"5016","A642",1995
"5017","A642",1995
"5018","A642",1995
"5019","A642",1995
"5020","A642",1995
"5021","A642",1995
"5022","A642",1995
"5023","A642",1995
"5024","A642",1995
"5025","A642",1995
"5026","A642",1995
"5027","A642",1995
"5028","A642",1995
"5029","A642",1995
"5030","A642",1995
"5031","A642",1995
"5032","A642",1995
"5033","A642",1995
"5034","A642",1995
"5035","A642",1995
"5036","A642",1995
"5037","A642",1995
"5038","A642",1995
"5039","A642",1995
"5040","A642",1995
"5041","A642",1995
"5042","A642",1995
"5043","A642",1995
"5044","A642",1995
"5045","A642",1995
"5046","A642",1995
"5047","A642",1995
"5048","A642",1995
"5049","A642",1995
"5050","A642",1995
"5051","A642",1995
"5052","A642",1995
"5053","A642",1995
"5054","A642",1995
"5055","A642",1995
"5056","A642",1995
"5057","A642",1995
"5058","A642",1995
"5059","A642",1995
