Cod Municipio;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
2515104;2 - Nordeste;25;Paraíba;São Sebastião de Lagoa de Roça;11753;3 - 10001 até 20000
2515203;2 - Nordeste;25;Paraíba;São Sebastião do Umbuzeiro;3466;1 - Até 5000
2515302;2 - Nordeste;25;Paraíba;Sapé;52443;5 - 50001 até 100000
2515401;2 - Nordeste;25;Paraíba;São Vicente do Seridó;10728;3 - 10001 até 20000
2515500;2 - Nordeste;25;Paraíba;Serra Branca;13630;3 - 10001 até 20000
2515609;2 - Nordeste;25;Paraíba;Serra da Raiz;3141;1 - Até 5000
2515708;2 - Nordeste;25;Paraíba;Serra Grande;3089;1 - Até 5000
2515807;2 - Nordeste;25;Paraíba;Serra Redonda;7041;2 - 5001 até 10000
2515906;2 - Nordeste;25;Paraíba;Serraria;6131;2 - 5001 até 10000
2515930;2 - Nordeste;25;Paraíba;Sertãozinho;4958;1 - Até 5000
2515971;2 - Nordeste;25;Paraíba;Sobrado;7751;2 - 5001 até 10000
2516003;2 - Nordeste;25;Paraíba;Solânea;26592;4 - 20001 até 50000
2516102;2 - Nordeste;25;Paraíba;Soledade;14837;3 - 10001 até 20000
2516151;2 - Nordeste;25;Paraíba;Sossêgo;3516;1 - Até 5000
2516201;2 - Nordeste;25;Paraíba;Sousa;69161;5 - 50001 até 100000
2516300;2 - Nordeste;25;Paraíba;Sumé;16864;3 - 10001 até 20000
2516409;2 - Nordeste;25;Paraíba;Tacima;10887;3 - 10001 até 20000
2516508;2 - Nordeste;25;Paraíba;Taperoá;15185;3 - 10001 até 20000
2516607;2 - Nordeste;25;Paraíba;Tavares;14614;3 - 10001 até 20000
2516706;2 - Nordeste;25;Paraíba;Teixeira;15072;3 - 10001 até 20000
2516755;2 - Nordeste;25;Paraíba;Tenório;3035;1 - Até 5000
2516805;2 - Nordeste;25;Paraíba;Triunfo;9466;2 - 5001 até 10000
2516904;2 - Nordeste;25;Paraíba;Uiraúna;15300;3 - 10001 até 20000
2517001;2 - Nordeste;25;Paraíba;Umbuzeiro;9902;2 - 5001 até 10000
2517100;2 - Nordeste;25;Paraíba;Várzea;2779;1 - Até 5000
2517209;2 - Nordeste;25;Paraíba;Vieirópolis;5323;2 - 5001 até 10000
2517407;2 - Nordeste;25;Paraíba;Zabelê;2225;1 - Até 5000
2600054;2 - Nordeste;26;Pernambuco;Abreu e Lima;99622;5 - 50001 até 100000
2600104;2 - Nordeste;26;Pernambuco;Afogados da Ingazeira;37111;4 - 20001 até 50000
2600203;2 - Nordeste;26;Pernambuco;Afrânio;19456;3 - 10001 até 20000
2600302;2 - Nordeste;26;Pernambuco;Agrestina;24702;4 - 20001 até 50000
2600401;2 - Nordeste;26;Pernambuco;Água Preta;36454;4 - 20001 até 50000
2600500;2 - Nordeste;26;Pernambuco;Águas Belas;43195;4 - 20001 até 50000
2600609;2 - Nordeste;26;Pernambuco;Alagoinha;14554;3 - 10001 até 20000
2600708;2 - Nordeste;26;Pernambuco;Aliança;38375;4 - 20001 até 50000
2600807;2 - Nordeste;26;Pernambuco;Altinho;22959;4 - 20001 até 50000
2600906;2 - Nordeste;26;Pernambuco;Amaraji;22788;4 - 20001 até 50000
2601003;2 - Nordeste;26;Pernambuco;Angelim;11072;3 - 10001 até 20000
2601052;2 - Nordeste;26;Pernambuco;Araçoiaba;20312;4 - 20001 até 50000
2601102;2 - Nordeste;26;Pernambuco;Araripina;83964;5 - 50001 até 100000
2601201;2 - Nordeste;26;Pernambuco;Arcoverde;73844;5 - 50001 até 100000
2601300;2 - Nordeste;26;Pernambuco;Barra de Guabiraba;14257;3 - 10001 até 20000
2601409;2 - Nordeste;26;Pernambuco;Barreiros;42552;4 - 20001 até 50000
2601508;2 - Nordeste;26;Pernambuco;Belém de Maria;12023;3 - 10001 até 20000
2601607;2 - Nordeste;26;Pernambuco;Belém do São Francisco;20728;4 - 20001 até 50000
2601706;2 - Nordeste;26;Pernambuco;Belo Jardim;76185;5 - 50001 até 100000
2601805;2 - Nordeste;26;Pernambuco;Betânia;12671;3 - 10001 até 20000
2601904;2 - Nordeste;26;Pernambuco;Bezerros;60714;5 - 50001 até 100000
2602001;2 - Nordeste;26;Pernambuco;Bodocó;37909;4 - 20001 até 50000
2602100;2 - Nordeste;26;Pernambuco;Bom Conselho;48336;4 - 20001 até 50000
2602209;2 - Nordeste;26;Pernambuco;Bom Jardim;39132;4 - 20001 até 50000
2602308;2 - Nordeste;26;Pernambuco;Bonito;38152;4 - 20001 até 50000
2602407;2 - Nordeste;26;Pernambuco;Brejão;8999;2 - 5001 até 10000
2602506;2 - Nordeste;26;Pernambuco;Brejinho;7486;2 - 5001 até 10000
2602605;2 - Nordeste;26;Pernambuco;Brejo da Madre de Deus;50249;5 - 50001 até 100000
2602704;2 - Nordeste;26;Pernambuco;Buenos Aires;13119;3 - 10001 até 20000
2602803;2 - Nordeste;26;Pernambuco;Buíque;57825;5 - 50001 até 100000
2602902;2 - Nordeste;26;Pernambuco;Cabo de Santo Agostinho;205112;6 - 100001 até 500000
2603009;2 - Nordeste;26;Pernambuco;Cabrobó;33934;4 - 20001 até 50000
2603108;2 - Nordeste;26;Pernambuco;Cachoeirinha;20258;4 - 20001 até 50000
2603207;2 - Nordeste;26;Pernambuco;Caetés;28570;4 - 20001 até 50000
2603306;2 - Nordeste;26;Pernambuco;Calçado;11089;3 - 10001 até 20000
2603405;2 - Nordeste;26;Pernambuco;Calumbi;5753;2 - 5001 até 10000
2603454;2 - Nordeste;26;Pernambuco;Camaragibe;156736;6 - 100001 até 500000
2603504;2 - Nordeste;26;Pernambuco;Camocim de São Félix;18627;3 - 10001 até 20000
2603603;2 - Nordeste;26;Pernambuco;Camutanga;8530;2 - 5001 até 10000
2603702;2 - Nordeste;26;Pernambuco;Canhotinho;24835;4 - 20001 até 50000
2603801;2 - Nordeste;26;Pernambuco;Capoeiras;20048;4 - 20001 até 50000
2603900;2 - Nordeste;26;Pernambuco;Carnaíba;19491;3 - 10001 até 20000
2603926;2 - Nordeste;26;Pernambuco;Carnaubeira da Penha;12836;3 - 10001 até 20000
2604007;2 - Nordeste;26;Pernambuco;Carpina;82872;5 - 50001 até 100000
2604106;2 - Nordeste;26;Pernambuco;Caruaru;356872;6 - 100001 até 500000
2604155;2 - Nordeste;26;Pernambuco;Casinhas;14313;3 - 10001 até 20000
2604205;2 - Nordeste;26;Pernambuco;Catende;42434;4 - 20001 até 50000
2604304;2 - Nordeste;26;Pernambuco;Cedro;11722;3 - 10001 até 20000
2604403;2 - Nordeste;26;Pernambuco;Chã de Alegria;13428;3 - 10001 até 20000
2604502;2 - Nordeste;26;Pernambuco;Chã Grande;21579;4 - 20001 até 50000
2604601;2 - Nordeste;26;Pernambuco;Condado;26249;4 - 20001 até 50000
2604700;2 - Nordeste;26;Pernambuco;Correntes;18144;3 - 10001 até 20000
2604809;2 - Nordeste;26;Pernambuco;Cortês;12596;3 - 10001 até 20000
2604908;2 - Nordeste;26;Pernambuco;Cumaru;11635;3 - 10001 até 20000
2605004;2 - Nordeste;26;Pernambuco;Cupira;24041;4 - 20001 até 50000
2605103;2 - Nordeste;26;Pernambuco;Custódia;36841;4 - 20001 até 50000
2605152;2 - Nordeste;26;Pernambuco;Dormentes;18734;3 - 10001 até 20000
2605202;2 - Nordeste;26;Pernambuco;Escada;68448;5 - 50001 até 100000
2605301;2 - Nordeste;26;Pernambuco;Exu;31885;4 - 20001 até 50000
2605400;2 - Nordeste;26;Pernambuco;Feira Nova;22013;4 - 20001 até 50000
2605459;2 - Nordeste;26;Pernambuco;Fernando de Noronha;3021;1 - Até 5000
2605509;2 - Nordeste;26;Pernambuco;Ferreiros;14365;3 - 10001 até 20000
2605608;2 - Nordeste;26;Pernambuco;Flores;22631;4 - 20001 até 50000
2605707;2 - Nordeste;26;Pernambuco;Floresta;32556;4 - 20001 até 50000
2605806;2 - Nordeste;26;Pernambuco;Frei Miguelinho;15366;3 - 10001 até 20000
2605905;2 - Nordeste;26;Pernambuco;Gameleira;30780;4 - 20001 até 50000
2606002;2 - Nordeste;26;Pernambuco;Garanhuns;138983;6 - 100001 até 500000
2606101;2 - Nordeste;26;Pernambuco;Glória do Goitá;30504;4 - 20001 até 50000
2606200;2 - Nordeste;26;Pernambuco;Goiana;79455;5 - 50001 até 100000
2606309;2 - Nordeste;26;Pernambuco;Granito;7435;2 - 5001 até 10000
2606408;2 - Nordeste;26;Pernambuco;Gravatá;83437;5 - 50001 até 100000
2606507;2 - Nordeste;26;Pernambuco;Iati;19152;3 - 10001 até 20000
2606606;2 - Nordeste;26;Pernambuco;Ibimirim;29055;4 - 20001 até 50000
2606705;2 - Nordeste;26;Pernambuco;Ibirajuba;7756;2 - 5001 até 10000
2606804;2 - Nordeste;26;Pernambuco;Igarassu;115640;6 - 100001 até 500000
2606903;2 - Nordeste;26;Pernambuco;Iguaracy;12209;3 - 10001 até 20000
2607000;2 - Nordeste;26;Pernambuco;Inajá;22840;4 - 20001 até 50000
2607109;2 - Nordeste;26;Pernambuco;Ingazeira;4554;1 - Até 5000
2607208;2 - Nordeste;26;Pernambuco;Ipojuca;94709;5 - 50001 até 100000
2607307;2 - Nordeste;26;Pernambuco;Ipubi;30512;4 - 20001 até 50000
2607406;2 - Nordeste;26;Pernambuco;Itacuruba;4869;1 - Até 5000
2607505;2 - Nordeste;26;Pernambuco;Itaíba;26390;4 - 20001 até 50000
2607604;2 - Nordeste;26;Pernambuco;Ilha de Itamaracá;25836;4 - 20001 até 50000
2607653;2 - Nordeste;26;Pernambuco;Itambé;36422;4 - 20001 até 50000
2607703;2 - Nordeste;26;Pernambuco;Itapetim;13680;3 - 10001 até 20000
2607752;2 - Nordeste;26;Pernambuco;Itapissuma;26397;4 - 20001 até 50000
2607802;2 - Nordeste;26;Pernambuco;Itaquitinga;16903;3 - 10001 até 20000
2607901;2 - Nordeste;26;Pernambuco;Jaboatão dos Guararapes;697636;7 - Maior que 500000
2607950;2 - Nordeste;26;Pernambuco;Jaqueira;11668;3 - 10001 até 20000
2608008;2 - Nordeste;26;Pernambuco;Jataúba;17070;3 - 10001 até 20000
2608057;2 - Nordeste;26;Pernambuco;Jatobá;14740;3 - 10001 até 20000
2608107;2 - Nordeste;26;Pernambuco;João Alfredo;33563;4 - 20001 até 50000
2608206;2 - Nordeste;26;Pernambuco;Joaquim Nabuco;16036;3 - 10001 até 20000
2608255;2 - Nordeste;26;Pernambuco;Jucati;11361;3 - 10001 até 20000
2608305;2 - Nordeste;26;Pernambuco;Jupi;14747;3 - 10001 até 20000
2608404;2 - Nordeste;26;Pernambuco;Jurema;15323;3 - 10001 até 20000
2608453;2 - Nordeste;26;Pernambuco;Lagoa do Carro;17886;3 - 10001 até 20000
2608503;2 - Nordeste;26;Pernambuco;Lagoa de Itaenga;21397;4 - 20001 até 50000
2608602;2 - Nordeste;26;Pernambuco;Lagoa do Ouro;13065;3 - 10001 até 20000
2608701;2 - Nordeste;26;Pernambuco;Lagoa dos Gatos;16262;3 - 10001 até 20000
2608750;2 - Nordeste;26;Pernambuco;Lagoa Grande;25349;4 - 20001 até 50000
2608800;2 - Nordeste;26;Pernambuco;Lajedo;39982;4 - 20001 até 50000
2608909;2 - Nordeste;26;Pernambuco;Limoeiro;56302;5 - 50001 até 100000
2609006;2 - Nordeste;26;Pernambuco;Macaparana;25278;4 - 20001 até 50000
2609105;2 - Nordeste;26;Pernambuco;Machados;15851;3 - 10001 até 20000
2609154;2 - Nordeste;26;Pernambuco;Manari;21085;4 - 20001 até 50000
2609204;2 - Nordeste;26;Pernambuco;Maraial;11473;3 - 10001 até 20000
2609303;2 - Nordeste;26;Pernambuco;Mirandiba;15308;3 - 10001 até 20000
2609402;2 - Nordeste;26;Pernambuco;Moreno;62263;5 - 50001 até 100000
2609501;2 - Nordeste;26;Pernambuco;Nazaré da Mata;32366;4 - 20001 até 50000
2609600;2 - Nordeste;26;Pernambuco;Olinda;391835;6 - 100001 até 500000
2609709;2 - Nordeste;26;Pernambuco;Orobó;23833;4 - 20001 até 50000
2609808;2 - Nordeste;26;Pernambuco;Orocó;14827;3 - 10001 até 20000
2609907;2 - Nordeste;26;Pernambuco;Ouricuri;68939;5 - 50001 até 100000
2610004;2 - Nordeste;26;Pernambuco;Palmares;62994;5 - 50001 até 100000
2610103;2 - Nordeste;26;Pernambuco;Palmeirina;7789;2 - 5001 até 10000
2610202;2 - Nordeste;26;Pernambuco;Panelas;26492;4 - 20001 até 50000
2610301;2 - Nordeste;26;Pernambuco;Paranatama;11478;3 - 10001 até 20000
2610400;2 - Nordeste;26;Pernambuco;Parnamirim;21914;4 - 20001 até 50000
2610509;2 - Nordeste;26;Pernambuco;Passira;28972;4 - 20001 até 50000
2610608;2 - Nordeste;26;Pernambuco;Paudalho;56074;5 - 50001 até 100000
2610707;2 - Nordeste;26;Pernambuco;Paulista;329117;6 - 100001 até 500000
2610806;2 - Nordeste;26;Pernambuco;Pedra;22566;4 - 20001 até 50000
2610905;2 - Nordeste;26;Pernambuco;Pesqueira;67047;5 - 50001 até 100000
2611002;2 - Nordeste;26;Pernambuco;Petrolândia;36187;4 - 20001 até 50000
2611101;2 - Nordeste;26;Pernambuco;Petrolina;343865;6 - 100001 até 500000
2611200;2 - Nordeste;26;Pernambuco;Poção;11299;3 - 10001 até 20000
2611309;2 - Nordeste;26;Pernambuco;Pombos;27033;4 - 20001 até 50000
2611408;2 - Nordeste;26;Pernambuco;Primavera;14831;3 - 10001 até 20000
2611507;2 - Nordeste;26;Pernambuco;Quipapá;25896;4 - 20001 até 50000
2611533;2 - Nordeste;26;Pernambuco;Quixaba;6822;2 - 5001 até 10000
2611606;2 - Nordeste;26;Pernambuco;Recife;1637834;7 - Maior que 500000
2611705;2 - Nordeste;26;Pernambuco;Riacho das Almas;20443;4 - 20001 até 50000
2611804;2 - Nordeste;26;Pernambuco;Ribeirão;47209;4 - 20001 até 50000
2611903;2 - Nordeste;26;Pernambuco;Rio Formoso;23440;4 - 20001 até 50000
2612000;2 - Nordeste;26;Pernambuco;Sairé;10103;3 - 10001 até 20000
2612109;2 - Nordeste;26;Pernambuco;Salgadinho;10768;3 - 10001 até 20000
2612208;2 - Nordeste;26;Pernambuco;Salgueiro;60604;5 - 50001 até 100000
2612307;2 - Nordeste;26;Pernambuco;Saloá;15823;3 - 10001 até 20000
2612406;2 - Nordeste;26;Pernambuco;Sanharó;26026;4 - 20001 até 50000
